System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
17:26:04:057, 78105060095025,   14.142,   13.000, 3200,  26.827, 375.998, 104.444,  15.426, 246.969,  68.602, 66,  0,   0.483,   9.189,   2.553,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:04:165, 78105352846120,   14.250,   18.000, 3200,  27.598, 378.977, 105.271,  16.176, 248.715,  69.087, 64,  0,   0.590,   9.253,   2.570,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:04:273, 78105646639515,   14.358,   12.000, 3200,  26.072, 381.801, 106.056,  14.789, 250.317,  69.533, 69,  0,   0.465,   9.303,   2.584,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:04:383, 78105944085061,   14.468,   20.000, 3200,  28.456, 384.922, 106.923,  16.934, 252.174,  70.048, 68,  0,   0.643,   9.374,   2.604,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:04:493, 78106243156003,   14.578,   13.000, 3200,  26.982, 387.898, 107.749,  15.675, 253.903,  70.529, 70,  0,   0.491,   9.428,   2.619,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:04:601, 78106535806153,   14.686,   19.000, 3200,  27.790, 390.897, 108.582,  16.324, 255.664,  71.018, 64,  0,   0.621,   9.495,   2.638,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:04:710, 78106831031953,   14.795,   13.000, 3200,  26.411, 393.772, 109.381,  15.015, 257.299,  71.472, 71,  0,   0.483,   9.548,   2.652,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:04:818, 78107122932342,   14.902,   17.000, 3200,  27.260, 396.706, 110.196,  15.752, 258.994,  71.943, 66,  0,   0.581,   9.610,   2.669,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:04:942, 78107458759052,   15.026,   13.000, 3200,  26.264, 399.958, 111.099,  15.043, 260.857,  72.460, 66,  0,   0.488,   9.671,   2.686,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:05:048, 78107748490507,   15.133,   21.000, 3200,  28.332, 402.985, 111.940,  16.864, 262.659,  72.961, 65,  0,   0.653,   9.740,   2.706,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:05:157, 78108041777834,   15.241,   12.000, 3200,  26.432, 405.843, 112.734,  15.114, 264.293,  73.415, 69,  0,   0.476,   9.792,   2.720,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:05:265, 78108336642381,   15.350,   26.000, 3200,  29.109, 409.008, 113.613,  17.631, 266.210,  73.947, 60,  0,   0.633,   9.861,   2.739,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:05:373, 78108629356711,   15.458,   32.000, 3200,  32.066, 412.469, 114.575,  20.665, 268.440,  74.567, 62,  0,   0.513,   9.916,   2.754,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:05:480, 78108919191626,   15.565,   23.000, 3200,  28.954, 415.564, 115.434,  17.501, 270.311,  75.086, 60,  0,   0.635,   9.984,   2.773,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:05:591, 78109220321417,   15.676,   30.000, 3200,  32.333, 419.154, 116.432,  20.975, 272.640,  75.733, 64,  0,   0.491,  10.038,   2.788,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:05:696, 78109505433438,   15.781,   25.000, 3200,  29.717, 422.278, 117.299,  18.279, 274.562,  76.267, 71,  0,   0.643,  10.106,   2.807,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:05:805, 78109798802910,   15.889,   26.000, 3200,  30.878, 425.618, 118.227,  19.575, 276.679,  76.855, 62,  0,   0.501,  10.160,   2.822,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:05:927, 78110131810458,   16.012,   32.000, 3200,  32.368, 429.593, 119.331,  20.860, 279.240,  77.567, 67,  0,   0.643,  10.239,   2.844,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:06:043, 78110445986862,   16.128,   18.000, 3200,  28.072, 432.845, 120.235,  16.635, 281.167,  78.102, 58,  0,   0.563,  10.304,   2.862,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:06:157, 78110756090361,   16.242,   32.000, 3200,  31.998, 436.503, 121.251,  20.718, 283.536,  78.760, 62,  0,   0.578,  10.370,   2.881,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:06:264, 78111046430335,   16.349,   26.000, 3200,  30.613, 439.781, 122.161,  19.266, 285.599,  79.333, 60,  0,   0.563,  10.431,   2.897,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:06:372, 78111337798654,   16.456,   34.000, 3200,  32.178, 443.238, 123.122,  20.477, 287.799,  79.944, 66,  0,   0.723,  10.508,   2.919,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:06:483, 78111637813372,   16.567,   32.000, 3200,  32.741, 446.860, 124.128,  21.515, 290.179,  80.605, 64,  0,   0.569,  10.571,   2.936,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:06:592, 78111935533781,   16.677,   19.000, 3200,  27.481, 449.877, 124.966,  16.000, 291.936,  81.093, 76,  0,   0.597,  10.637,   2.955,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:06:702, 78112231477514,   16.786,   29.000, 3200,  31.392, 453.302, 125.917,  20.022, 294.120,  81.700, 63,  0,   0.647,  10.707,   2.974,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:06:811, 78112528765324,   16.896,   30.000, 3200,  31.978, 456.808, 126.891,  20.455, 296.363,  82.323, 65,  0,   0.535,  10.766,   2.991,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:06:922, 78112829820413,   17.007,   18.000, 3200,  27.669, 459.879, 127.744,  16.272, 298.169,  82.825, 64,  0,   0.578,  10.830,   3.008,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:07:028, 78113117518202,   17.113,   35.000, 3200,  30.625, 463.128, 128.647,  19.279, 300.214,  83.393, 63,  0,   0.536,  10.887,   3.024,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:07:136, 78113411165961,   17.221,   35.000, 3200,  33.142, 466.717, 129.644,  21.744, 302.569,  84.047, 67,  0,   0.629,  10.955,   3.043,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:07:248, 78113713849620,   17.333,   12.000, 3200,  26.519, 469.676, 130.466,  15.073, 304.251,  84.514, 71,  0,   0.472,  11.008,   3.058,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:07:360, 78114016119252,   17.444,   18.000, 3200,  27.127, 472.700, 131.306,  15.810, 306.013,  85.004, 65,  0,   0.586,  11.073,   3.076,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:07:471, 78114317378516,   17.555,   25.000, 3200,  30.252, 476.060, 132.239,  18.926, 308.115,  85.588, 64,  0,   0.493,  11.128,   3.091,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:07:580, 78114615066292,   17.665,   32.000, 3200,  31.745, 479.545, 133.207,  20.233, 310.336,  86.205, 69,  0,   0.659,  11.200,   3.111,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:07:687, 78114904323545,   17.772,   13.000, 3200,  27.212, 482.447, 134.013,  15.747, 312.016,  86.671, 69,  0,   0.489,  11.252,   3.126,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:07:795, 78115196661453,   17.879,   22.000, 3200,  28.317, 485.500, 134.861,  16.835, 313.831,  87.175, 63,  0,   0.667,  11.324,   3.146,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:07:904, 78115493696248,   17.989,   14.000, 3200,  26.784, 488.433, 135.676,  15.583, 315.537,  87.649, 66,  0,   0.466,  11.375,   3.160,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:08:015, 78115794913363,   18.100,   41.000, 3200,  34.338, 492.247, 136.735,  22.908, 318.082,  88.356, 61,  0,   0.674,  11.450,   3.181,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:08:124, 78116090789950,   18.209,   18.000, 3200,  28.624, 495.370, 137.603,  17.259, 319.965,  88.879, 71,  0,   0.481,  11.503,   3.195,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:08:236, 78116391682020,   18.320,   19.000, 3200,  28.360, 498.516, 138.477,  16.920, 321.842,  89.401, 70,  0,   0.612,  11.570,   3.214,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:08:346, 78116692356227,   18.431,   12.000, 3200,  26.589, 501.464, 139.296,  15.191, 323.526,  89.868, 68,  0,   0.464,  11.622,   3.228,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:08:455, 78116986399359,   18.539,   28.000, 3200,  30.356, 504.755, 140.210,  18.807, 325.565,  90.435, 65,  0,   0.600,  11.687,   3.246,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:08:564, 78117283631064,   18.649,   28.000, 3200,  31.064, 508.160, 141.156,  19.830, 327.739,  91.039, 64,  0,   0.477,  11.739,   3.261,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:08:673, 78117579496978,   18.758,   18.000, 3200,  27.395, 511.149, 141.986,  16.010, 329.485,  91.524, 70,  0,   0.614,  11.806,   3.279,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:08:782, 78117872990970,   18.866,   13.000, 3200,  26.170, 513.981, 142.772,  14.858, 331.093,  91.970, 69,  0,   0.468,  11.857,   3.294,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:08:891, 78118168373407,   18.975,   22.000, 3200,  28.626, 517.099, 143.639,  17.153, 332.961,  92.489, 67,  0,   0.698,  11.933,   3.315,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:08:999, 78118463069943,   19.084,   41.000, 3200,  29.095, 520.260, 144.517,  17.665, 334.881,  93.022, 65,  0,   0.506,  11.988,   3.330,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:09:108, 78118758630815,   19.193,   39.000, 3200,  33.151, 523.873, 145.520,  21.688, 337.245,  93.679, 63,  0,   0.691,  12.063,   3.351,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:09:219, 78119059864654,   19.304,   18.000, 3200,  28.668, 527.057, 146.405,  17.314, 339.168,  94.213, 58,  0,   0.547,  12.124,   3.368,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:09:330, 78119360823569,   19.415,   15.000, 3200,  27.150, 530.070, 147.242,  15.690, 340.909,  94.697, 66,  0,   0.539,  12.183,   3.384,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:09:436, 78119648019690,   19.521,   15.000, 3200,  27.368, 532.968, 148.047,  16.000, 342.603,  95.168, 58,  0,   0.533,  12.240,   3.400,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:09:548, 78119950209002,   19.632,   16.000, 3200,  26.575, 535.930, 148.869,  15.232, 344.301,  95.639, 70,  0,   0.545,  12.301,   3.417,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:09:658, 78120248609690,   19.742,   24.000, 3200,  28.829, 539.102, 149.750,  17.441, 346.220,  96.172, 66,  0,   0.615,  12.368,   3.436,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:09:767, 78120545713188,   19.852,   58.000, 3200,  38.126, 543.278, 150.911,  26.374, 349.109,  96.975, 63,  0,   1.180,  12.498,   3.472,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:09:876, 78120839623072,   19.960,   24.000, 3200,  29.975, 546.527, 151.813,  18.509, 351.115,  97.532, 68,  0,   0.962,  12.602,   3.501,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:09:990, 78121150321187,   20.075,   26.000, 3300,  27.230, 549.646, 152.680,  15.649, 352.908,  98.030, 58,  0,   0.757,  12.689,   3.525,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:10:092, 78121427396944,   20.177,   21.000, 3300,  26.548, 552.359, 153.433,  15.025, 354.443,  98.456, 53,  0,   0.836,  12.774,   3.548,  55.000,  75.000,   0.000, 230.000, 280.000
17:26:10:115, 78121489413669,   20.200,    3.000, 3300,  15.168, 552.706, 153.529,   3.729, 354.528,  98.480, 49,  0,   0.601,  12.788,   3.552,  55.000,  75.000,   0.000, 230.000, 280.000

Total Elapsed Time (sec) = 20.199674
Measured RDTSC Frequency (GHz) = 2.712

Cumulative Processor Energy_0 (Joules) = 552.705688
Cumulative Processor Energy_0 (mWh) = 153.529358
Average Processor Power_0 (Watt) = 27.362109

Cumulative IA Energy_0 (Joules) = 354.527893
Cumulative IA Energy_0 (mWh) = 98.479970
Average IA Power_0 (Watt) = 17.551169

Cumulative DRAM Energy_0 (Joules) = 12.787659
Cumulative DRAM Energy_0 (mWh) = 3.552127
Average DRAM Power_0 (Watt) = 0.633063
